	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	12P2	9M2	1M1	Al12Post3	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_10580_5.txt	10580	5	257.37787	280.84905	196.48161	78.94681	156.31493	188.41324	269.74811	274.49057	91.52484	275.47357	277.46954	264.7557	73.82503	258.24923	149.12968	74.5738	108.28193	103.56065	100.36865	123.84605	97.42134	104.02056	118.09371	103.94578	102.43343	148.13777	169.17161	107.91801	150.8623	154.53361	99.4451	107.73793	175.86477	102.10652	97.61462	77.38256	82.59622	121.36431	85.73973	116.5758	121.56229	99.64769	97.95947	89.4636	171.12409	169.23071	113.72023	84.412	108.4057	73.11636	119.04639	109.53886	95.55944	83.41158	101.45607	129.03803	116.48781	98.23396	85.32148	71.67815	100.34395	114.52892	104.2267	93.99627	88.17521	60.85172	60.07573	96.18338	97.82306	91.43365	80.46135	81.80463	81.51826	100.44848	97.7727	67.02424	62.38303	71.54519	63.71727	148.78232	104.97822	71.80017	164.47946	101.29165	90.20154	74.36534	89.02054	40.77984	168.60948	61.74523	63.15395	136.27565	134.75187	161.00401	126.65568	87.48204	94.02986	81.30247	111.45805	56.47779	63.70098	42.86523	52.70635	42.99112	70.25893	47.58146	34.27116	48.86041	86.23325	64.23853	95.29165	78.20388	81.98526	79.12242	73.4391	79.83496	100.56529	76.17834	64.93364	115.55605	55.72057	29.02179	163.20061	57.0939	75.53349	91.57905	121.12888	75.35435	72.24635	63.14041	77.97153	68.51833	87.10309	160.87737	74.40347	80.79777	69.5386	56.98891	70.77837	67.57556	102.54107	94.51825	71.61044	51.12058	57.01744	65.94059	73.07793	70.535	81.62205	88.21946	73.38586	72.39296	64.72699	69.40581	63.79825	77.63159	72.09381	63.69593	69.09486	59.60473
alpha_rarefaction_10580_6.txt	10580	6	259.2265	274.68813	200.55346	81.99896	161.41217	184.17286	268.79502	272.41416	90.16852	273.08651	284.49535	269.92998	75.30572	261.6154	153.18302	71.5594	102.22674	103.66216	97.4155	121.27985	101.22199	98.09272	113.28113	103.18741	93.83978	147.09866	172.09517	110.51158	145.563	159.53246	99.15651	101.74064	181.47676	104.59351	95.27572	78.12397	90.03902	119.86266	87.2781	111.21319	119.46927	101.3027	100.81772	83.63428	171.11277	173.46558	109.85511	83.52196	109.56534	69.63498	116.02872	109.3322	101.60503	91.72896	99.30147	123.63261	119.07623	97.86396	85.43903	78.45513	102.29905	116.15843	110.31571	97.70568	89.69482	62.53076	57.27448	90.66672	89.3846	98.6206	82.51455	83.74154	76.36115	100.34473	100.43552	63.38225	58.76236	76.68125	64.44695	150.81319	110.7125	70.06351	177.40492	99.67651	93.39277	74.4099	85.86025	38.56857	168.29938	58.9494	64.60239	135.95287	133.52324	158.01659	126.29293	95.96655	92.28857	78.2082	113.51649	59.26918	68.43071	41.99821	53.42091	42.77279	72.21503	47.30264	34.41157	49.53613	86.31887	60.55877	97.51332	86.71583	75.7162	78.13543	75.34897	81.76732	100.9906	76.08325	66.80255	117.04004	58.52782	31.27066	161.45671	61.13284	73.65445	94.65579	124.57102	71.02454	72.87323	62.15249	73.99498	65.97805	91.49228	158.33581	73.63912	81.03847	75.59317	63.31481	63.33012	65.94912	104.23164	92.46192	72.61305	52.12682	54.84945	68.30632	78.60972	70.24071	82.32387	83.0413	75.16485	75.71391	63.14782	67.00723	64.1181	80.16324	69.45645	69.29585	73.30579	55.83658
alpha_rarefaction_10580_7.txt	10580	7	257.50845	285.67286	196.74794	77.47252	161.14633	175.04631	267.78072	272.47742	90.98661	278.41231	285.08699	264.4095	74.17368	260.82459	152.13574	72.77336	103.4423	107.92557	92.80561	124.35295	99.77944	101.16146	113.10857	107.39245	103.45934	142.67838	169.06676	119.42797	150.47761	153.38434	99.98457	112.58153	176.79677	106.68298	93.86367	80.06494	85.2249	121.57761	88.34283	112.13872	126.54244	100.87372	101.84583	83.01038	177.07159	166.36714	113.38022	85.38204	111.25296	75.38304	117.46475	105.20817	97.54163	91.57468	100.00845	121.72362	116.92668	100.82053	87.44946	77.43368	101.41335	115.88827	105.38919	95.12249	86.10977	63.80006	60.22568	91.49404	88.8942	88.93908	78.27395	85.28592	78.39969	104.85413	97.92452	62.3687	61.32043	75.39509	67.27417	151.73505	107.27801	73.19632	174.83364	99.68837	90.8875	77.51884	82.74911	40.33535	165.6624	66.38329	63.3584	136.66589	135.71646	158.50105	130.60803	96.06058	93.01031	81.72421	111.99065	60.30476	64.13823	44.52148	54.56009	42.64558	71.7098	45.46756	34.30198	49.96723	87.41136	66.69462	91.04144	87.36056	81.13716	76.53948	75.16003	78.54822	102.27824	75.64035	67.26849	117.31895	57.65714	31.1795	158.63592	56.57429	74.23846	92.72495	122.98269	70.01856	75.98852	59.36537	81.43337	62.54182	86.90125	164.02274	75.92695	79.76882	71.08888	63.79232	66.57155	67.70667	104.70744	95.18947	70.67733	51.6423	56.62332	68.19252	73.74251	63.77983	83.73834	84.95015	71.47022	74.03084	63.39544	69.15189	67.23181	76.48828	66.60723	64.53117	72.00894	58.22513
alpha_rarefaction_10580_8.txt	10580	8	263.54967	286.92861	195.67049	77.69294	157.83551	183.59574	268.16877	278.54304	88.03739	278.85791	284.39328	261.77468	75.94721	259.03004	152.20921	76.55227	102.98386	106.9489	92.25827	126.4704	99.12516	98.88001	119.42824	107.02643	104.78645	149.45989	173.5774	117.60706	150.7054	150.29158	96.7892	110.36237	185.10273	105.67274	93.24916	75.93224	88.81616	116.1995	89.85608	116.51565	124.13152	101.97845	95.69325	84.47148	171.09457	168.77736	110.8941	87.9889	114.15786	73.95543	113.72076	109.81935	98.65757	83.57146	99.31195	122.54343	112.82767	108.20195	88.22896	76.59734	105.05738	114.64286	103.54381	95.77967	81.45481	60.61934	59.58506	90.59631	90.8623	93.3234	81.19879	85.20343	73.87623	100.53882	97.32571	65.77871	59.98982	76.02074	63.90518	155.9655	108.16096	73.5642	172.62096	92.47645	91.61648	72.68215	88.32313	41.13167	164.18116	63.08072	64.38666	134.51871	129.1329	156.65322	124.18666	91.69923	91.45879	80.01414	115.30004	59.05513	64.35327	42.74677	53.82279	45.48379	73.29028	49.75964	31.7645	50.24519	86.21337	66.05801	97.49794	83.42837	80.17216	78.51064	74.01664	81.46624	97.3013	75.90116	64.47628	117.01492	56.59701	28.80906	158.60064	60.53814	77.90207	95.03079	121.34928	73.47889	73.4265	62.71795	77.97645	61.20439	84.25101	168.07584	77.45275	78.82603	71.27891	61.23841	63.87876	65.09615	110.1936	92.90193	72.93206	54.26016	52.5966	67.7571	76.5642	66.51615	83.3463	85.48661	75.59075	72.07351	66.30657	66.42736	63.15686	74.80172	70.55779	64.49048	71.71928	58.35664
alpha_rarefaction_10580_9.txt	10580	9	267.879	287.47045	200.27764	81.52586	164.33152	186.52926	269.20662	270.99609	89.97419	280.70383	284.16468	261.57868	73.38307	268.54527	153.13778	76.49377	102.43682	107.87032	96.0548	123.92928	103.41417	101.05309	110.67481	102.17854	93.121	148.32536	172.05613	108.52851	149.16477	147.42515	95.59369	109.06409	183.73261	103.21187	96.13024	78.73296	90.55403	116.66464	92.98707	110.26169	125.95457	100.05426	96.89502	86.42272	165.69304	169.42172	109.22604	85.45137	109.25433	75.29275	123.18092	107.79805	95.56229	92.47595	99.15174	123.21018	115.11529	100.02621	88.19311	79.89913	101.42906	115.84904	106.94785	96.96269	86.92608	63.12207	60.46514	95.69362	93.91344	94.31067	78.77983	86.31888	74.98164	100.61269	98.46506	62.59637	62.36605	80.01439	66.43065	150.88596	105.24463	69.1506	178.76844	100.41197	90.75041	76.964	87.74875	41.58822	167.81298	60.58852	64.55639	131.31664	130.85812	155.05139	129.86904	91.98775	90.00528	79.2033	117.42431	53.93358	62.85209	44.07939	56.16351	41.32523	74.33772	44.15964	37.47968	49.71732	89.4012	61.14151	91.93627	83.69909	79.85942	79.65084	74.99628	81.52887	100.50303	78.66702	67.34038	115.92491	54.41826	29.54688	158.20501	58.99236	74.31846	97.2589	118.06636	71.21547	71.84436	59.14344	85.04696	62.18319	86.13397	161.21036	74.64582	80.99972	70.29117	62.97286	66.06028	64.16893	108.29606	96.45173	74.66885	54.36658	53.87858	65.71709	74.48597	64.93739	84.72575	86.78655	73.65769	72.88678	65.50727	62.0869	62.62323	77.76322	72.45409	62.31728	68.6372	56.79157
alpha_rarefaction_12694_0.txt	12694	0	294.66976	293.66887	206.3079	81.76855	176.18965	191.236	288.1284	287.39309	94.52361	299.63017	309.11383	284.37027	75.38958	283.32626	159.65008	77.15602	108.16068	108.68717	103.43605	128.34414	107.18945	102.3309	120.48186	109.07769	110.78621	158.01284	182.41524	121.44511	161.08743	161.50441	102.00144	114.03695	187.47531	109.48868	99.65974	78.4812	92.36024	127.79794	91.40213	122.25719	133.79034	106.44342	111.87774	90.05107	185.93708	181.51765	115.10227	89.1525	114.07361	78.73399	122.35462	114.68449	98.45078	99.2508	105.20075	129.2636	120.34091	104.46255	90.31215	81.75004	104.53984	120.68384	109.80785	98.29371	89.89064	65.3844	62.38299	100.75716	100.7307	97.75091	84.58404	93.14584	78.58193	108.13815	102.08809	64.40603	61.08955	80.13137	65.40543	160.98508	113.68964	73.68242	188.104	110.04354	99.85851	80.80422	94.9241	42.55439	176.95705	68.86619	66.04118	145.1516	143.50004	164.82623	137.15841	97.01647	96.21479	80.88277	121.35308	61.45952	68.78121	45.78798	62.46517	46.2739	75.04566	49.86859	36.99694	55.34183	93.47119	69.65248	104.35226	89.70491	84.45783	82.82145	76.5267	84.06231	99.20039	80.90691	67.04936	120.38117	63.83746	36.18941	172.47496	65.19335	79.66492	99.72536	125.02823	80.27173	77.84674	66.39349	78.99072	69.53287	92.55444	173.69641	81.45774	80.21908	76.63884	66.82214	68.85361	66.34106	112.63549	99.3991	74.07562	53.11215	56.42028	72.19424	83.48075	70.833	86.25054	92.196	79.44654	78.29654	66.14608	69.93799	70.41524	81.43987	74.11984	67.51826	74.46287	61.71721
alpha_rarefaction_12694_1.txt	12694	1	281.41241	299.143	212.2473	81.55702	178.70093	198.30374	286.94618	292.76206	90.21894	288.66299	309.08813	287.0519	78.79111	283.39026	161.25155	79.52913	108.61587	109.95261	102.53777	129.44531	104.12687	105.33673	120.20245	109.94948	106.6956	154.19088	185.49225	117.26525	155.1507	162.8382	108.96842	120.19202	193.08762	105.59071	99.76565	87.27807	92.70851	127.68889	88.59446	123.07227	128.69833	105.63725	105.26482	89.77016	185.75135	178.09039	116.89781	90.84591	117.92393	80.39107	122.60235	111.87788	104.13618	94.56857	101.03776	133.17081	124.3311	101.45758	87.49069	78.8859	105.89743	122.47944	110.06941	100.85622	94.32345	67.63999	61.29092	98.28931	97.92046	98.25211	90.12252	86.91862	79.46553	110.23263	107.82363	67.75706	67.10345	79.10026	68.00255	163.86484	114.44136	73.78032	179.15563	110.87349	92.73065	79.21986	89.91991	46.1658	182.39058	69.20078	62.35523	142.15007	150.68808	165.51742	137.50791	95.01458	97.62547	80.99505	123.67184	60.49348	64.89614	45.38881	62.22934	44.64937	72.91603	49.97249	37.0352	55.22544	92.21141	64.82359	98.04205	89.56853	86.40645	83.38664	77.66344	84.32933	101.41619	79.44259	70.08292	119.8591	59.03824	33.97229	170.76301	62.68091	79.68126	94.63053	134.8457	78.94748	81.41458	61.52972	81.78553	70.23989	95.25877	177.19346	76.70863	84.10834	74.49661	67.14049	69.59372	64.90201	116.44794	99.06979	76.73998	55.27003	57.79441	71.05913	74.82103	72.73164	81.48384	87.66228	80.17305	76.82199	68.67737	70.372	71.5706	79.78622	78.08564	64.44187	72.15381	59.97136
alpha_rarefaction_12694_2.txt	12694	2	286.41141	297.91743	209.02303	79.19762	175.42992	196.70763	289.02498	285.1703	94.71236	297.18794	294.66331	291.38886	78.79041	289.45451	156.0559	78.53447	105.37555	108.44087	102.63355	131.3799	104.36452	106.5316	121.55552	109.50976	109.80655	154.63513	179.08975	119.93087	154.33415	170.00333	104.93954	117.77524	185.54164	107.37242	104.34159	79.93248	88.71201	126.71295	96.12866	117.27449	133.43102	107.1788	105.27922	92.07005	178.4462	182.91512	113.04423	86.84416	112.01852	77.85235	119.193	113.79315	101.58084	91.67527	105.20308	128.16081	120.21702	104.45535	89.03084	87.24695	106.50229	121.95121	107.83322	100.42237	94.65234	66.75532	61.37829	96.74861	95.4406	97.56364	83.0046	87.22781	84.83694	103.30892	105.0553	66.04451	65.78248	82.15072	68.02261	157.03749	114.14256	75.01	187.77663	109.41306	96.01773	77.53134	93.88933	41.58842	181.76913	74.23057	64.91905	144.9739	145.68024	163.6184	136.34778	94.60038	95.26328	80.5119	119.75247	62.02694	66.27692	45.38575	59.05499	46.22044	74.58168	46.44638	38.48223	55.14838	93.49361	69.08425	98.68605	86.63257	87.92562	82.56626	78.57492	82.5608	102.21866	79.49678	66.96037	127.1283	60.48783	33.36183	172.79886	63.81843	78.34413	103.61709	135.90232	76.93187	81.85769	63.77113	87.0965	69.28717	92.90732	181.39741	80.06843	87.41471	72.85063	64.10737	68.27399	68.26124	112.68994	96.72325	76.79449	58.95021	57.40982	71.04375	79.33024	69.44239	88.78922	91.70823	76.81532	75.79805	65.85773	72.55873	67.1149	83.70984	76.15629	69.69559	72.99924	60.10347
alpha_rarefaction_12694_3.txt	12694	3	285.40863	303.22285	213.71475	84.09813	176.62567	200.51596	287.91158	287.39324	92.97493	291.61309	308.01638	295.16429	78.03473	283.32455	161.9818	76.80169	107.73096	114.39939	102.92285	131.63928	108.94138	105.08147	119.4333	110.86293	113.08426	149.6753	178.25296	117.43333	153.82951	163.58372	105.95462	116.48832	194.84195	106.32029	100.05841	85.21172	90.09643	130.95585	96.70918	123.05964	129.72046	101.05511	107.28791	89.47878	186.60842	184.47664	117.28177	89.26517	112.00791	78.26673	126.07631	111.80702	101.84645	95.14751	105.16296	130.75014	123.14688	102.05804	86.85182	83.88179	109.24975	122.45491	112.95728	101.82247	90.20967	67.92152	61.50748	99.7117	99.57939	98.6479	85.9516	89.94458	85.83965	106.6507	102.81046	67.95706	69.11373	84.76878	67.80944	161.33962	113.45209	77.00353	179.40601	109.34933	97.58942	81.65069	96.06607	43.04129	174.42255	70.24213	66.11871	146.91448	140.94533	171.84723	142.8646	99.4315	95.38169	82.07967	119.73363	61.83577	66.78097	44.67588	58.76952	46.4061	75.64558	49.43853	36.67521	51.24391	89.59649	68.2193	101.03703	90.32079	84.77432	81.09523	76.31157	81.93535	101.78588	80.84123	73.51667	122.51058	60.62254	33.37676	171.05804	65.48006	79.60372	102.5692	131.59819	79.74145	80.96639	66.47084	86.37881	67.21407	98.34196	177.02839	77.79856	84.19878	73.14804	61.87161	69.15598	69.84965	115.94518	99.41411	74.65561	56.9545	55.12817	68.95864	81.82572	72.0948	87.49332	90.34399	79.14524	80.98776	68.70954	68.96128	69.54879	82.53001	71.79961	69.84023	72.94829	62.91519
alpha_rarefaction_12694_4.txt	12694	4	288.74482	303.50288	202.13922	84.84249	170.88673	197.73385	288.65295	296.43288	99.40038	303.72512	307.32631	291.15578	76.53019	284.31397	164.91466	78.18315	104.69133	111.62614	99.47706	135.24283	102.66657	106.26055	119.35618	107.70975	112.59658	154.8715	178.27976	124.48328	158.12284	170.57531	107.07958	117.63913	192.20439	108.2091	95.6709	81.36432	88.76172	125.40787	93.54628	122.63074	131.61064	104.17265	110.4362	88.76469	185.71213	177.61845	114.76246	86.3139	112.72584	82.16713	122.59941	110.36467	106.35012	89.71474	104.65009	129.26373	120.32465	103.59357	89.84078	83.55713	107.91248	118.23476	111.19381	103.99643	91.65374	64.53824	61.54052	100.64129	99.65944	97.68401	87.83529	89.80356	84.04691	106.31996	107.76551	65.66381	63.05398	81.89225	66.2477	161.88548	115.29375	76.13664	188.19738	111.84909	100.44552	79.78456	89.67278	42.41938	175.56584	71.13596	66.1015	148.12952	145.82411	169.58552	137.53893	96.84085	90.84301	80.72227	124.02438	62.34888	66.46591	42.55947	60.03894	45.81895	75.24058	49.06176	36.11694	51.80807	94.55371	67.63018	100.73966	85.96396	83.59963	82.88139	77.64176	85.31781	103.9842	78.87904	67.15736	123.84796	59.20101	30.75995	175.32222	61.7959	82.5434	99.95601	133.13542	76.81027	81.13264	60.92955	84.88492	65.67934	92.66214	176.69136	81.81294	82.23381	72.83644	66.44291	66.64766	70.17066	119.05104	96.81571	74.91673	57.16247	58.49653	71.31851	84.45236	72.65847	90.23447	96.14599	82.6656	78.81269	69.35484	70.249	68.0375	82.49734	75.41337	70.09788	74.57423	60.36931
alpha_rarefaction_12694_5.txt	12694	5	288.80882	309.06599	202.50723	83.11522	174.80941	194.01049	290.99023	295.02597	95.30426	293.3424	310.76216	290.9289	74.59568	283.10367	158.57059	80.71351	105.84132	111.15646	104.35089	132.19816	109.62982	107.78267	122.35136	111.40602	104.79677	156.60458	185.03293	120.42796	159.46627	167.82793	104.23131	116.36496	191.35	107.43976	102.33636	81.99096	89.19873	125.30318	93.51193	120.37622	133.6491	103.2035	105.723	88.38946	183.99432	181.62585	116.12416	90.8257	116.62904	81.35225	124.15628	113.80631	101.9083	95.00077	106.66129	131.39536	122.36358	106.0671	86.89868	82.75131	106.90609	120.37961	111.52152	104.27414	91.08877	66.01996	62.02396	98.08625	94.43681	95.29221	87.78247	88.27355	84.19323	104.80495	103.87234	68.10047	70.20317	83.27136	69.49508	161.2124	112.87753	76.27698	185.30474	109.41868	97.18271	81.33014	91.94791	44.7431	180.24549	67.08075	65.74739	140.43159	145.53438	167.42322	133.66309	99.18913	94.71577	82.86136	121.82974	62.22297	69.75769	42.56437	59.21447	47.15671	78.22846	50.92323	36.58185	55.30588	94.7966	66.46744	102.39494	88.79604	85.23061	86.33945	75.37012	82.7361	105.82315	80.47658	66.36415	122.92396	56.44796	31.44855	173.65333	63.08917	82.77854	105.64556	138.05439	77.43527	83.96639	64.35517	84.55937	67.7462	91.15584	177.15558	81.56369	86.4947	79.31713	63.93173	71.09772	68.48329	112.73431	99.44891	75.532	57.98568	56.31767	68.54148	79.53624	68.76242	88.71972	90.87317	78.99707	78.78147	67.28507	70.80862	72.54845	84.33387	73.79191	67.6943	74.77166	59.83193
alpha_rarefaction_12694_6.txt	12694	6	286.072	299.95827	207.5188	80.29472	178.60139	194.83962	289.13689	294.60015	97.84244	293.55003	309.24608	297.08874	76.69481	288.10403	163.72851	76.77776	107.32536	111.54408	98.72212	138.31151	103.53588	106.61351	118.23579	113.85989	103.32127	157.73633	182.57104	127.59529	158.37723	166.94555	104.53595	115.74111	190.58078	111.33104	93.70516	82.97838	91.15711	129.94347	94.44013	119.553	130.24196	106.02246	101.23428	90.21101	184.98617	182.12359	116.42485	88.54904	115.53763	75.36726	117.96476	113.83982	101.93288	96.32174	107.09577	127.50627	118.58553	106.45642	88.7328	79.96054	107.39929	128.29729	111.91858	101.76339	94.72291	65.60863	62.95621	100.40127	100.55285	100.60565	81.05957	92.48638	84.28838	107.22068	106.16231	67.61941	65.94321	80.31741	68.78253	161.07301	113.84025	73.88748	184.02552	111.43879	99.22079	78.69021	93.38284	42.72135	179.25647	72.87699	68.26073	152.79003	146.98506	167.18134	136.69328	96.5605	98.13628	82.86479	121.54917	57.81778	68.51831	44.21987	59.18564	45.1373	77.19514	48.34324	37.78152	54.08113	91.20778	67.78163	98.86529	85.32187	82.42205	85.30423	77.73526	83.46249	101.3365	83.74048	65.7671	124.08829	58.89433	35.23133	177.24374	63.71563	85.31553	101.8645	128.57946	81.23548	79.68024	63.3648	83.98182	70.24402	94.67462	174.97653	79.14025	87.32457	75.73774	63.56959	69.01833	69.26494	112.00236	94.22742	74.32939	53.69806	60.6074	72.79263	80.40221	73.23138	90.9404	92.21326	79.41363	76.51746	69.05501	70.33082	72.08291	84.30698	73.95459	68.55204	72.35666	58.82788
alpha_rarefaction_12694_7.txt	12694	7	283.89156	299.32086	215.2475	82.25493	174.34288	197.08408	289.08035	292.34025	93.65145	296.75891	307.1298	289.38377	78.66873	290.88546	159.00964	78.7866	103.65525	106.00832	101.06009	133.02243	104.79278	101.3504	119.67286	108.55928	105.55576	157.93534	179.76908	122.08636	159.95564	166.11587	103.69984	120.52944	193.04452	114.88262	97.62011	77.75892	91.1885	129.43831	90.27028	120.30426	129.04798	101.97183	107.7959	87.66293	189.58082	184.31309	117.09353	88.99591	114.2322	82.86118	123.15834	111.56315	101.88123	89.10381	106.2026	131.79879	123.83906	103.08756	87.49858	77.20186	105.49254	120.3615	109.11253	102.78762	90.19649	64.89417	62.39064	96.02843	96.42021	96.62454	86.24162	85.68706	82.79528	109.38822	104.53406	66.38879	67.35624	84.72024	69.24925	160.99684	116.84709	75.83355	186.56304	108.21376	97.18803	79.45718	92.25363	44.44776	178.36865	66.41728	66.69197	146.80462	140.71757	171.79556	138.04256	97.99643	99.44153	81.05451	122.67729	62.06539	68.92903	45.14566	58.84632	46.44408	76.09814	47.46665	36.60048	53.93596	96.96231	68.69702	103.55802	86.58973	86.96669	84.25547	76.08964	79.67589	106.38079	81.56023	69.18302	121.69227	59.88521	32.71911	170.59763	65.30879	81.37456	98.79605	137.63766	76.40691	81.05724	60.38716	82.79402	71.27202	92.14333	176.675	76.73475	82.09067	71.63457	60.28428	72.32608	68.99731	114.7344	97.5906	76.18431	55.52158	56.33514	77.07328	83.77398	71.8791	86.98037	91.66698	81.8439	78.36829	69.69102	68.13176	67.05883	80.024	72.94195	66.84641	71.9061	62.67716
alpha_rarefaction_12694_8.txt	12694	8	283.59524	300.71854	212.83116	81.08613	176.20463	199.76579	287.82817	289.18709	93.70585	289.20034	309.64879	293.96555	81.59171	279.41631	163.26672	79.28768	108.5474	110.10124	98.83636	129.97915	106.09056	105.15846	119.1408	107.15267	104.76341	154.16062	184.82096	122.819	157.96565	167.20442	106.37987	117.68749	193.071	110.14804	100.51498	86.1353	91.7997	126.58666	93.51762	118.05143	130.14489	106.37242	108.73249	88.54001	177.87683	180.55743	113.99058	89.71859	118.72545	78.64189	125.46404	112.43899	102.94457	94.01252	101.12133	128.38569	115.74084	103.75682	89.68111	81.24592	109.10383	121.23544	114.85106	99.27148	92.31534	63.95331	64.37173	96.96737	97.85246	99.79094	85.21352	90.10126	84.31964	104.32558	106.17767	65.19102	67.11382	76.34331	74.12675	156.81056	111.42634	76.65469	193.66797	112.06964	101.06252	80.94823	88.62089	44.55618	176.01008	67.98904	63.83402	144.46494	147.63772	168.98511	135.11475	98.08063	96.22849	80.47673	120.75425	61.99213	65.98883	46.2266	60.12956	46.65256	77.07234	48.81033	39.44459	51.81663	94.90614	71.06204	98.90955	86.49921	83.07401	82.01468	75.27203	83.88367	103.57204	81.50168	68.713	122.21276	60.79299	31.21242	168.61871	65.34826	80.97093	100.95101	128.8924	79.58473	79.0035	63.29091	80.91028	68.07808	91.79227	181.06772	79.17995	87.37372	76.05326	60.19201	67.01159	68.05772	111.68661	100.89584	74.52371	55.93425	54.19148	68.68241	82.45782	70.75413	85.90427	92.20022	78.65914	75.63529	68.22192	71.9111	68.55328	82.83096	77.89908	72.15415	72.6822	61.36239
alpha_rarefaction_12694_9.txt	12694	9	288.25302	300.62886	214.26472	83.99899	173.3847	194.95497	297.09289	292.93056	95.96245	304.26769	307.77496	290.52154	77.48983	282.41478	160.73378	78.85881	112.08141	113.32544	99.98326	131.14412	104.2891	106.86106	121.29317	110.68747	107.15387	152.05609	179.31541	117.44746	160.5708	166.29762	107.75454	119.80403	191.3963	111.0299	99.80147	80.01139	91.34126	131.52182	91.36791	121.73731	131.66604	102.33428	104.61689	91.70643	180.42956	184.5131	115.54967	88.02372	115.8796	81.3664	122.22576	114.21813	101.71856	94.96347	103.01987	130.96667	120.17131	104.12096	90.82317	80.17109	103.39552	117.29307	114.53429	105.12756	90.10951	65.20718	64.74298	99.63704	96.50643	104.07399	82.93749	88.29134	81.10182	108.30645	104.27743	66.09852	65.43447	84.30565	71.76422	161.0175	113.67708	74.39508	191.71828	112.49557	96.70267	79.15257	95.85413	42.1431	178.37356	69.24654	64.4887	140.50814	147.45713	168.40819	136.05745	99.21128	98.13893	79.88857	121.67066	58.79251	66.91054	45.6647	59.57995	44.69361	75.4637	52.06628	40.55023	53.38794	93.44109	66.06602	105.60395	86.36103	88.37364	85.36793	79.09052	79.112	101.69988	80.04971	68.64134	123.52977	63.37672	30.59666	167.62435	66.11867	80.3634	104.99281	126.93536	79.3431	79.21488	63.14056	80.25472	70.28569	92.61094	178.93444	80.51432	84.71365	76.82464	63.83529	67.35037	66.63535	113.21478	95.61391	77.93688	58.44878	56.16842	68.94305	79.68289	69.90654	86.56711	86.70092	77.75943	77.19474	68.02411	70.80921	70.10972	81.43386	77.99242	70.4527	73.92159	62.26635
