	sequences per sample	iteration	13M1	7M1	1S	12P1	9M1	9S	12A2	3M2	12A1	3P2	7P2	11M	1A	MG1	8S	13S	Nl18Post1	Ao20Ant1	3Abpost1	Nl19Mid1	Nl18Mid2	Nl17Mid1	Nl19Esoph	Ao20Stomach	3AbMid2	Nl19Stomach	2M1	8A	2S	10P2	12M2	8M	7A2	Ax16Mid2	Nl18Ant1	Al11Mid1	Nl18Stomach	Nu15Post1	Zv6Mid1	Nl17Esoph	Ax16Ant1	Nu1post2	Al12Stomach	3M1	6P2	8P2	Nu15Stomach	Nu15Mid2	Nl19Post1	Zv6Ant2	Nl19Post2	Ao20Esophagus	At14Esophagus	3AbStomach	At4Mid2	U.Food.	Ax16Stomach	Nu1post3	Nl18Esoph	Nl8Mid2	Nl17Stomach	Ao20Post1	Ax16Post1	Zv6Post3	Zv6Post1	7A1	2A	10M1	At14Ant1	Zf5Post3	3AbAnt1	Nl8Ant2	Al11Post2Material	Al12Post2	Zf5Stomach	Zv6Post2	Zv6Mid2	Zf5Post2	12M1	6M2	1P	6A	3A	9A	Nl8Esophagus	At14Post1	Nu15Esophagus	3P1	11P	11S	7P1	7S	8P1	13P2	10P1	Nl17Post2	9P1	9P2	Ax16Esophagus	Nl19Ant1	Nu15Mid1	13A2	11A	13M2	6S	13A1	13P1	10A2	12S	6M1	10M2	HG1	An10Stomach	Nu1post1	At4Post1	3AbPost2	At14Mid2	Nl19Ant2	Nl17Ant1	Nl17Mid2	Ax16Post3	An10Mid	Nl17Post1	Nu1Ant12	3Abmid1	3P3	12P2	9M2	1M1	Al12Post3	6P1	2M2	3S	Nl18Post2	Al11Ant1	Nu1Mid1	Zv6Stomach	Nl8Mid1	An9Post2	At4Post2	2P1	Nu15Ant1	An9Ant2	3AbPost3	Zv6Ant1	Al12Ant2	Al12Esophagus	Ax16Ant2	At14Ant2	At14Stomach	Nl17Ant2	An10Ant1	Zf5Ant1	Nl18Mid1	Zf5Esophagus	Nl8Ant1	Zf5Mid2	Nl19Mid2	At14Mid1	Zf5Post1	Ct13Stomach	Zf5Ant2	At4Ant1	Ax16Post2	Nu1Ant1	Al11Esophagus	Nu15Post2	Al11Ant2
alpha_rarefaction_4175_0.txt	4175	0	190.08593	204.50168	165.02357	62.92222	129.34661	131.68071	190.27833	195.83818	67.39811	192.05579	217.50289	198.09244	51.1781	181.94087	115.84438	55.53528	87.73422	94.23616	65.71356	106.51575	79.50782	83.20076	88.73748	92.397	70.37431	131.02599	134.47489	81.42637	121.75385	99.20957	68.35368	84.07727	130.15116	92.59314	86.6093	52.29968	91.96422	88.7468	71.62919	91.36636	93.03365	77.36334	100.59654	60.43321	114.2207	116.76229	94.25925	69.33601	89.00758	55.94118	102.31126	106.8908	103.38649	53.63832	68.91957	100.25944	92.87261	78.13913	80.11552	45.3985	105.47254	91.40588	103.96572	69.31719	68.46543	44.17295	41.12285	71.05534	84.96367	64.37938	77.28513	56.60761	39.32906	70.85342	65.44437	84.9581	49.81457	46.8243	48.50593	39.44314	93.37457	78.69464	57.15523	134.25978	71.47037	60.99156	79.56386	58.59716	23.96941	109.62988	38.64764	40.93114	97.1836	88.05601	99.78975	92.19564	66.23692	75.1449	98.25118	100.96895	51.60762	41.41262	28.13259	43.10087	26.70063	23.22169	56.51205	26.21293	19.21585	36.87466	66.09933	45.9801	65.14878	41.82398	80.36718	52.72525	82.20399	n/a	73.02666	112.37824	48.44185	44.21205	116.39855	29.23527	21.29477	43.61389	111.96045	36.23674	47.44338	80.2851	n/a	n/a	n/a	89.07452	43.50602	40.32183	62.80454	52.32673	47.79343	66.29679	107.97067	90.30075	71.30833	73.0808	43.39643	35.45312	48.78301	93.26607	94.88231	84.64747	62.53849	47.01057	51.06524	43.16463	50.20487	52.07452	72.47387	75.66809	85.22489	72.67264	54.49692	58.13082	62.06411	74.88	38.5412	46.57778	76.43998	38.37282
alpha_rarefaction_4175_1.txt	4175	1	194.15446	202.94181	156.00226	65.29213	131.90423	128.78353	186.38446	190.3173	65.14929	195.5325	208.91546	187.07086	49.18741	182.39793	114.31252	49.49917	92.16742	92.24209	63.2108	111.07729	74.09712	84.93047	89.57196	90.67757	74.79738	137.40656	125.08459	86.19905	119.89379	101.49141	74.12929	81.363	122.73717	88.57559	88.29764	58.04698	88.58167	91.99322	67.46003	88.55263	97.75221	72.61769	100.69008	61.87106	117.62107	115.07115	92.7155	72.03371	89.10058	62.6305	104.46238	101.04252	99.70612	53.8166	72.40692	101.87887	91.78773	76.22996	78.55097	47.20499	105.09561	93.09074	106.73869	72.26766	64.24306	47.32356	42.70712	72.73016	82.272	68.04946	77.41883	58.68764	39.34203	71.40649	66.30469	85.6934	45.10195	50.03605	44.20648	37.37293	95.08058	80.42912	53.49362	134.53872	73.43864	60.00177	79.22404	57.10563	27.05753	119.73432	38.84515	44.27865	94.06947	89.99912	104.83014	90.01634	62.90331	70.01422	95.53772	105.66162	57.50871	45.26483	28.54806	40.8649	26.83124	21.60622	49.69068	26.75585	19.50514	40.08988	66.87552	43.64226	67.87819	40.72777	78.40257	50.56974	82.12238	n/a	70.84784	113.57395	51.82642	46.08002	113.08937	29.79669	18.13523	43.21596	114.84085	35.55861	46.52602	83.60519	n/a	n/a	n/a	88.26155	41.63901	41.52248	62.23769	47.84447	48.27655	67.18492	104.96835	87.64281	76.73204	75.58611	43.91616	37.74905	49.17568	90.14317	91.37284	83.80817	62.58657	44.5266	54.71001	41.87449	50.45103	53.28321	77.11377	79.37558	81.44856	75.69504	52.75607	55.998	59.63923	77.54661	36.41104	43.4283	80.73945	41.74623
alpha_rarefaction_4175_2.txt	4175	2	181.22474	206.07435	153.80135	63.80469	128.59321	120.96779	184.85474	194.66579	65.57487	204.27645	214.04085	185.23996	52.62616	189.04065	113.28774	55.35394	89.48831	94.61165	67.66587	106.19126	75.86697	87.42451	86.91642	90.96323	71.7333	128.6805	127.38989	86.24988	122.21602	103.71112	69.24428	83.39281	122.06995	94.751	89.09255	54.14595	90.00379	86.77843	70.68935	95.40748	93.20069	74.38927	100.06175	61.6807	115.78382	115.43189	92.91081	69.55379	81.83412	60.00478	102.85789	105.6864	96.02773	53.78569	71.0129	102.99717	93.03383	77.66267	78.26251	46.26619	100.59742	98.05202	103.95115	71.26536	65.70703	45.99864	42.80022	69.19273	76.96132	69.26566	78.44634	55.25667	43.31692	71.57396	62.87859	83.73226	47.55164	51.87647	49.58081	42.0065	94.96724	78.43408	57.04756	131.33452	74.53527	62.43025	79.78281	60.15004	26.06033	115.34841	37.64253	43.29999	99.06551	91.72102	101.49447	90.9935	60.11345	69.65847	94.8166	101.71269	59.24214	43.20005	30.01589	40.28111	25.54199	23.54083	53.90355	28.53786	20.11066	39.15154	66.80233	42.70656	67.49613	44.12111	75.68904	51.19613	82.9157	n/a	69.94787	112.70286	48.31485	40.666	113.2809	31.09644	21.77305	42.90787	114.23282	34.33964	44.71499	88.08764	n/a	n/a	n/a	89.69181	46.42763	38.5215	63.65269	52.92415	49.40478	67.84073	104.79175	83.31569	71.7765	77.8806	44.44759	38.40538	51.85198	91.87097	92.83298	84.70738	60.42271	43.68129	54.97274	43.15218	48.79536	51.05867	76.73916	74.67305	83.55959	76.34066	56.46801	63.21599	57.00818	78.23393	37.20736	45.59606	81.35862	37.91428
alpha_rarefaction_4175_3.txt	4175	3	189.50904	202.36138	154.61673	61.51041	124.60604	133.85063	194.92136	189.50677	67.09369	197.45335	206.90308	188.15131	51.73349	182.74508	110.30251	54.67022	92.54497	94.31009	65.10807	107.67131	76.44697	82.70839	89.72756	90.11605	70.69451	134.08935	132.41516	83.13419	123.08683	99.89687	73.6919	78.99264	124.72846	89.42956	86.97656	57.07815	91.04783	93.46373	72.54596	92.33801	97.34832	73.42111	104.35296	60.25984	112.00767	116.81832	93.93452	71.35899	90.16486	62.04151	101.49429	105.35399	100.75493	54.37206	68.16903	101.34808	95.39051	74.52968	80.78748	45.06873	104.86262	97.48997	106.39537	68.51875	69.25939	46.28335	41.57183	74.7159	84.17189	64.87571	77.28462	59.45754	41.04357	61.90436	67.63879	84.50913	47.42578	53.73771	45.502	37.59096	92.64537	84.00628	55.71928	134.05829	67.78095	61.06303	80.43338	59.89148	26.00541	115.59448	37.93349	44.32057	97.19169	93.00319	103.06771	90.23743	63.84671	66.11316	92.20022	103.45448	53.18385	45.19167	28.34262	40.46358	25.86503	24.87439	56.51835	28.84441	21.32686	39.66869	67.75527	44.4271	68.2943	45.42346	78.01501	53.84948	79.48082	n/a	74.39348	110.01797	47.26273	43.65651	116.70043	30.34472	22.03757	42.16725	116.4547	36.10814	47.52366	86.02705	n/a	n/a	n/a	90.33777	42.19198	40.54984	65.10075	53.86085	50.47448	66.15801	110.1485	92.2742	65.299	73.70082	44.12531	34.22277	50.91547	94.77742	92.12201	80.97956	66.49013	45.89742	49.91158	40.69676	52.19855	50.57606	79.1494	74.11676	85.61935	75.21446	54.87682	61.1051	63.38359	77.85485	38.98405	44.59852	80.84983	37.50397
alpha_rarefaction_4175_4.txt	4175	4	192.70398	204.06138	150.95988	61.60223	128.96331	126.41218	190.15512	196.21178	63.95098	198.22495	205.0014	188.32267	51.62019	185.68584	113.50886	51.7036	90.92539	93.50952	67.01195	108.13806	75.65615	82.75114	85.70145	87.54733	71.67863	131.54865	131.78282	83.91396	119.31124	105.23192	72.62308	83.22455	132.6281	91.53932	87.69626	55.39299	89.69612	90.23383	68.04577	87.17654	97.94618	73.01354	99.16852	61.35773	111.76658	118.22785	92.13263	70.53653	85.18768	58.95332	101.72776	105.98437	101.05683	54.75045	68.37602	99.895	93.53541	79.37771	84.76791	48.85461	105.20161	95.68004	107.43248	70.00848	65.2475	45.85542	44.50833	66.90495	80.96655	69.86916	74.5337	60.58011	37.74543	68.71331	71.14729	86.4087	46.30295	49.78169	46.96951	40.39519	97.57234	76.848	51.97072	135.96104	74.92131	66.68167	79.07299	59.64182	24.0964	116.79179	39.31527	43.79425	93.84028	90.72766	100.88253	89.48523	62.75878	69.61517	96.10565	104.57727	56.10757	45.77865	28.99697	39.29358	25.75532	24.68562	53.15529	25.26967	19.53559	42.32605	64.64506	44.70276	66.18314	41.21034	78.29185	52.26772	83.42069	n/a	74.07878	113.20219	48.51779	40.6372	117.67409	32.58136	18.93642	41.83626	113.8213	36.1777	46.06106	84.55933	n/a	n/a	n/a	92.18449	44.92391	39.79741	61.6698	50.77613	48.18384	65.75863	106.0729	88.02156	70.87061	78.28334	45.36344	37.4333	49.62583	98.96596	90.34129	84.62428	61.36575	42.91057	50.64105	45.00186	50.75033	51.11567	81.08019	75.8587	83.11451	74.53821	54.56586	58.78957	57.15819	76.80695	40.4085	45.39506	77.45408	40.1002
alpha_rarefaction_4175_5.txt	4175	5	186.04638	209.01757	154.38121	65.99244	127.53828	125.8274	189.6247	189.94455	66.27985	197.50317	214.87706	186.59056	49.49124	186.3956	116.33877	53.70838	88.3283	96.94181	64.93431	106.04366	76.4829	81.98673	87.63226	89.73224	69.39863	132.16774	131.36516	83.73047	121.87805	104.08984	75.12434	84.07631	125.44749	92.01981	88.46151	55.30855	87.30933	93.43242	68.91139	89.39709	95.31304	73.99305	98.04712	59.84025	115.05355	112.2461	94.1872	70.6325	82.99821	54.99361	101.40042	106.47208	100.4871	55.3766	71.71027	102.4756	92.26552	76.77807	78.95848	48.66154	104.41701	96.69583	107.20399	66.14646	65.65596	42.77906	42.35256	66.92285	78.38419	65.37397	76.88648	59.42011	37.96439	68.27675	69.49508	85.92572	48.2571	51.43846	50.61812	39.19159	93.31041	77.51954	55.40112	132.43874	73.63832	60.76371	80.18782	58.34272	23.65051	116.08964	40.70762	42.12332	95.2085	86.58114	107.44059	92.10465	62.29321	70.0597	97.91015	103.92129	55.97496	48.27867	28.38975	40.00234	26.38979	23.28484	56.65714	26.94255	20.52187	36.87776	67.04527	46.60688	68.89272	39.95431	74.84998	53.1547	81.6059	n/a	70.68865	110.31284	49.8443	38.5662	115.43838	30.072	20.22447	42.72406	115.01836	34.43742	45.82591	86.07321	n/a	n/a	n/a	91.26586	43.46708	38.50791	62.14079	51.88936	47.89369	72.47823	109.29841	89.18343	74.04833	75.22494	45.09483	34.99677	48.37365	88.00364	91.73562	83.70563	61.79641	41.76381	47.44522	45.12526	53.31466	53.81089	72.21949	78.60889	83.50172	75.14368	54.96978	56.66386	64.7365	77.55098	37.65827	46.63819	76.82153	39.77659
alpha_rarefaction_4175_6.txt	4175	6	183.52837	198.9777	150.5715	67.02348	125.7699	132.09551	191.13724	191.90309	65.07729	195.5357	207.74255	189.42	51.93911	184.13381	113.96312	55.98626	87.95751	93.64366	66.68365	110.73228	75.14474	86.39135	91.04699	90.04736	74.10667	131.1025	130.35253	88.16741	125.20052	97.93392	75.33666	85.8627	131.38436	91.44599	89.03429	55.25296	87.22147	89.23108	74.75557	92.12254	95.40706	75.73323	94.44613	62.11548	111.64467	118.3806	92.86689	72.40995	90.90362	56.68049	102.25768	106.12351	100.03599	51.91082	65.43543	103.88421	95.3081	77.43945	79.72753	49.02561	104.77299	96.79092	103.31999	71.07497	65.59201	47.0384	42.42548	67.29243	78.66682	69.19275	75.35578	60.44002	40.23137	67.83958	64.61809	88.23833	45.04529	47.24357	45.93686	41.79095	95.18104	76.69514	51.48634	134.12866	68.44589	63.86523	80.06999	60.40888	27.21633	114.37077	40.41514	42.49432	94.67006	95.84448	103.43667	92.69431	66.34214	69.20271	93.97558	100.8736	55.91339	46.98217	29.73331	39.49058	23.87618	22.24223	54.53129	27.13268	19.27678	39.49914	67.00119	47.54266	64.83742	43.91753	78.25566	54.8703	82.42635	n/a	72.70926	115.76263	52.07482	41.4805	119.7583	26.85957	20.1939	43.97467	113.04907	32.99203	44.03915	84.43166	n/a	n/a	n/a	90.18144	43.49516	41.22967	61.96745	48.55241	45.99307	65.41023	105.13713	89.3247	70.47958	76.57508	44.22396	36.85821	50.02868	94.08616	91.72605	80.4279	61.52745	45.00838	47.20799	44.43179	50.87383	59.2835	77.91953	80.64936	80.5134	73.86751	57.79269	59.04537	59.43628	74.36867	40.03961	48.51256	77.97734	37.31388
alpha_rarefaction_4175_7.txt	4175	7	185.81932	201.16155	158.40357	63.14822	129.78356	125.91854	191.37038	193.69783	64.68935	194.75073	207.99618	185.0585	52.41771	181.39184	115.6023	54.40263	91.50948	92.69913	63.87959	111.26007	74.64386	85.95174	89.71835	90.61772	73.33476	129.42399	127.51703	79.8099	119.71545	108.24275	69.85774	79.97511	125.3528	90.00845	88.93787	55.24685	88.06951	92.26137	73.57958	93.55678	91.37175	71.86395	96.8883	62.41857	112.45812	112.56265	94.99059	71.56613	86.05268	60.02318	102.38265	103.91215	105.0047	49.7772	71.14461	101.47892	95.04034	78.73984	82.37278	44.43748	103.1602	94.99337	100.95545	69.52945	66.36106	46.50502	40.72471	65.83939	81.66331	71.84991	79.79585	55.79791	40.61439	68.4487	65.29249	81.81847	46.97369	47.41044	50.36043	40.20164	99.03548	79.38614	54.83035	130.85218	74.57291	60.21968	79.78037	62.59298	26.69483	118.13928	41.83729	44.26039	102.1372	91.81723	103.05592	87.77995	60.97562	71.52103	94.98381	99.40464	55.60989	50.6898	28.80162	39.17583	26.8453	21.71291	59.08274	29.57312	18.52899	37.43863	67.65767	42.1272	68.44567	43.94155	78.18313	52.68797	80.95464	n/a	75.84941	109.3514	46.63153	44.6619	116.76677	28.92465	20.14249	42.20162	110.70576	34.54518	46.19946	83.9736	n/a	n/a	n/a	92.22507	46.28682	43.07279	64.63997	49.58484	46.75256	65.52809	107.49204	87.31153	72.15724	75.9614	43.99323	36.05961	48.74541	94.20541	91.09496	80.83897	61.06571	46.31395	49.70637	45.96146	49.75377	55.89887	77.85049	79.81898	83.73412	75.27368	56.19994	59.17896	65.03748	77.64678	38.03877	48.69448	81.72648	36.2376
alpha_rarefaction_4175_8.txt	4175	8	184.77107	198.76973	156.06602	61.43399	132.72805	130.99531	184.781	191.14241	63.94038	205.58147	205.22801	192.05562	50.40289	182.06904	113.05757	55.04307	91.56979	97.41219	63.02215	107.50815	78.99213	82.74167	87.11042	91.65482	73.99233	133.66101	132.88719	80.13203	121.16535	106.07578	67.34643	83.60945	127.11051	93.08132	87.22061	54.44363	89.05036	93.48633	69.10389	90.06754	94.92938	74.30894	96.95651	61.44647	115.69341	115.47243	89.59033	71.4818	86.47674	57.63874	102.03319	102.68724	103.04753	49.65578	70.56728	99.95821	94.05531	78.41049	79.63866	47.52146	110.09143	95.88551	104.19568	74.07425	62.95178	45.84672	43.52122	65.15352	82.12214	64.08243	79.80213	61.68459	38.70266	63.06611	66.36777	85.08349	47.3271	50.80055	48.82444	35.82438	95.97264	75.60006	55.76829	129.8133	73.35319	62.25371	79.47075	58.80888	22.5578	110.42514	42.23141	43.20383	100.81699	87.60904	102.71149	90.31864	63.66784	73.89776	97.06715	106.65463	57.47971	46.33856	28.33106	40.91768	26.499	22.94965	55.47027	28.38641	19.5278	36.13497	65.48557	45.31082	67.21629	42.68052	76.19198	53.99035	79.7042	n/a	72.67751	111.90889	49.8	44.28462	116.34567	32.26009	20.3803	44.44659	107.51103	34.2472	47.60523	83.38409	n/a	n/a	n/a	94.62025	43.5833	40.25098	62.95995	51.57419	48.61949	68.69452	113.42536	85.10429	78.75255	73.88144	46.06708	37.1215	49.06131	92.56386	91.67755	87.24128	64.23269	41.76159	57.3077	40.99819	50.43345	50.03617	74.38068	81.80767	88.31208	73.39201	58.95397	61.0023	57.61496	76.41296	40.32262	45.81825	79.80636	36.98141
alpha_rarefaction_4175_9.txt	4175	9	188.8924	201.98411	159.12917	63.52401	124.09195	133.45681	189.07556	192.02809	64.99848	193.41741	214.48147	193.38721	55.21442	183.72426	113.34388	53.15573	90.80067	93.09333	63.98015	111.15861	75.77868	83.06033	87.56985	90.232	70.02006	130.46513	133.56418	90.12081	120.35047	102.40052	69.73775	83.50499	130.64756	88.94389	90.06096	59.91418	91.57428	88.89855	67.76384	89.57636	95.37119	72.76154	100.70075	61.70021	112.16888	114.84515	93.93844	70.65365	90.90243	56.8461	105.23466	102.23207	99.65199	53.05715	67.83775	103.20026	93.67642	74.93866	80.47865	50.49086	102.67915	97.92333	105.07486	70.03603	69.24181	45.93001	45.11825	72.18756	82.46438	66.19586	76.82351	57.46524	39.84786	64.95184	64.24971	81.90607	49.45138	51.11791	47.76667	38.36814	94.07609	79.76989	55.07751	132.9738	70.68351	65.00679	80.56791	60.07327	26.49972	112.51335	41.26292	43.16735	90.53353	91.98203	104.12405	93.91161	66.93866	71.37205	96.04734	103.21578	56.37417	43.21674	27.76172	37.1758	24.94559	20.83739	58.57941	26.91837	19.65158	40.21059	64.66411	45.84717	66.8476	41.98236	72.60326	49.26291	79.29801	n/a	74.38447	109.51901	52.62578	43.88914	118.05527	32.89742	19.25294	42.90095	113.62703	36.35303	44.07986	85.00713	n/a	n/a	n/a	92.88034	43.88495	39.71323	61.31688	50.16643	49.35232	69.94223	110.49757	86.17861	76.47025	74.23613	45.9404	37.67118	46.42485	94.17649	95.24888	84.31188	63.63669	47.03395	50.02015	43.07802	49.19288	54.19984	80.52359	77.78021	82.53121	75.51841	54.27532	59.77493	60.34801	78.17477	39.07514	45.44884	75.51227	39.89051
alpha_rarefaction_4770_0.txt	4770	0	197.40336	214.47427	162.29068	68.39121	139.067	138.86875	199.80286	203.83148	68.26255	208.19379	221.16512	207.13367	55.59602	200.10095	125.0332	56.62631	91.98311	96.62667	69.29066	112.63032	77.18628	92.60779	94.92077	94.02026	76.19904	139.32781	139.1545	91.33319	123.97411	107.70487	76.1805	89.66445	128.85699	97.0574	90.04594	57.35077	93.24411	94.53201	71.07602	95.74843	96.40527	75.21645	103.12568	65.61998	119.53141	121.7571	97.15531	74.4627	90.0396	60.98339	107.40526	109.17236	107.78068	52.49735	71.65311	102.178	96.41423	76.42268	85.89276	49.84616	109.0768	101.17072	110.44274	74.22985	68.45579	44.84941	46.29379	69.48135	85.04925	69.64383	82.56548	62.40137	41.75058	69.33282	70.08883	89.80655	49.25441	47.42732	51.22049	41.81115	102.23405	82.05518	59.66068	138.84287	71.57583	65.84903	87.32317	62.15505	26.29088	119.91321	41.40783	44.5533	105.14051	101.63186	108.32994	94.30703	66.09905	73.17069	101.27381	110.9625	56.89881	46.33211	28.54526	41.35795	27.79233	24.38727	55.60565	30.97109	21.53229	38.32307	70.07767	47.63153	73.46056	42.58851	80.58019	56.99247	85.13482	n/a	78.77149	115.50963	54.32765	48.44199	121.79866	29.4421	23.93585	44.32915	116.78902	38.00457	52.46993	86.43021	n/a	n/a	n/a	99.37812	50.36319	45.0714	66.19747	51.68313	50.37203	68.34134	116.04293	92.49162	78.3749	75.92098	46.30937	37.98925	52.97094	96.87348	96.73869	86.24799	62.803	45.16573	57.7964	46.67705	54.00584	53.01125	83.05889	82.83338	88.78355	79.39302	55.17969	63.46318	63.40436	79.69927	39.94139	47.25719	80.70098	43.56998
alpha_rarefaction_4770_1.txt	4770	1	198.2374	216.29481	170.26108	65.62003	138.17313	131.90502	200.64165	205.41729	69.17219	206.84576	224.98983	200.51851	52.71322	200.19512	126.64395	52.76058	91.50324	97.36018	67.45391	113.28792	78.75847	89.4687	91.57532	93.06166	76.62393	140.09983	141.66078	87.96886	128.50237	107.33263	74.32078	85.89298	134.62892	96.58311	92.24154	55.282	92.20834	97.34407	72.37279	94.89991	99.55307	77.41484	101.32599	61.68032	128.24024	122.24021	94.36562	74.37337	85.51293	65.54504	106.67997	107.2801	108.02281	56.64338	78.78896	105.51926	94.63094	82.23464	84.56725	50.28322	108.78232	101.61052	110.16906	75.15744	68.4906	47.23153	45.59941	75.42323	84.19079	69.91246	81.33472	66.21974	40.20724	71.28951	67.13181	85.74612	52.87737	55.65789	53.3611	40.86068	101.39751	83.57005	58.55438	136.12523	76.6083	65.79534	83.90727	59.58021	27.157	117.80587	41.54884	43.75771	101.5456	95.01276	109.8268	92.24451	67.37764	71.04626	98.76086	105.57058	57.80479	46.23357	30.67199	42.64635	26.06471	24.05169	56.72767	28.97783	20.95444	41.1029	69.48041	47.99109	74.80788	44.38723	78.88674	57.26927	84.877	n/a	74.84522	114.30084	52.18769	47.7608	122.42538	33.08822	20.40857	46.86767	119.88332	39.17215	50.34569	88.79203	n/a	n/a	n/a	96.85681	44.07635	42.5194	65.52447	55.01077	50.9545	72.29198	113.70802	93.70512	76.45661	79.49766	47.14554	37.02472	53.45075	94.10365	97.65511	85.66597	67.39559	49.28272	57.73317	47.38828	52.98703	56.5518	83.54348	80.74503	84.80814	76.31875	60.09244	65.99508	64.17957	79.07902	37.93384	47.76066	79.00155	41.64601
alpha_rarefaction_4770_2.txt	4770	2	193.25287	220.87367	170.82859	62.37495	137.90343	137.30316	201.80322	197.19549	66.68996	210.86799	230.02563	202.01767	54.33045	198.93142	126.53341	57.89576	92.99767	96.32317	66.28064	113.09526	79.56084	89.98136	88.68771	95.3816	77.67527	134.23228	138.86945	91.04071	125.40652	109.14916	74.96515	95.79093	128.47191	94.31423	95.12139	61.25757	93.90863	98.22882	74.23682	93.78517	104.07469	76.28463	108.88169	63.60919	114.79555	122.16116	95.54316	73.84162	88.06635	61.70662	107.69967	108.79234	100.56793	52.09798	72.8855	106.97429	97.43913	83.9934	83.41285	49.99001	110.35729	98.37751	115.15929	73.25613	74.59691	45.77813	44.56111	75.54506	83.65848	72.26075	79.96089	63.4947	38.25273	73.49425	68.74171	89.28892	48.23826	52.21001	50.13195	40.83882	103.96511	81.30566	56.57808	142.23975	74.76029	65.50757	84.74542	61.91418	24.93567	122.29441	42.45368	45.12701	100.58432	96.23966	111.64168	92.61319	66.33451	71.54265	98.48374	105.30453	57.52637	43.71094	29.33868	41.60652	25.157	22.32536	54.74623	29.56944	22.80641	40.33827	70.7358	45.5381	70.50358	45.33845	84.65249	49.66504	84.80008	n/a	77.02413	115.0948	50.63582	42.74281	124.04713	30.48611	21.78236	44.4277	116.65939	37.81867	50.18153	85.81397	n/a	n/a	n/a	94.32894	45.2316	45.24281	67.92601	53.5718	47.89326	70.5026	113.15058	92.05915	76.78199	75.68588	48.19192	37.44811	50.09123	93.45534	96.15787	84.40067	62.50909	51.03319	55.92965	44.07931	53.02986	54.9858	81.19654	83.09912	86.91659	81.20719	53.70151	67.4844	65.61965	78.06257	41.0506	49.9762	80.7275	40.42986
alpha_rarefaction_4770_3.txt	4770	3	193.23563	216.5942	168.3124	62.95236	135.58006	137.734	206.61074	204.1065	66.84898	211.39082	227.34482	204.16239	53.32027	193.38741	124.38923	56.80363	93.59613	95.21766	70.07757	109.07347	79.94432	91.11539	87.52281	92.96022	76.62025	136.19634	134.9628	84.6356	130.23717	110.62286	75.9726	84.27001	134.88535	92.66525	90.88476	54.61471	91.13594	92.86387	70.43779	96.26953	96.00973	80.082	107.19416	64.01016	120.56599	121.33144	97.22957	73.72312	91.90145	62.60001	104.78214	110.98583	101.32056	54.58504	72.16138	108.33095	95.76451	79.31722	83.48505	50.7238	108.98047	96.55091	110.95712	73.19801	74.15604	47.71792	46.04206	73.81715	81.75476	71.73225	78.60535	60.74974	43.26798	70.8664	71.96774	87.63826	50.86081	57.25363	50.99957	40.94612	101.73377	88.00774	54.17089	141.67234	72.81376	62.01245	82.97318	63.0107	25.27844	122.09235	41.21285	44.58484	102.98609	94.27496	110.64377	93.60752	66.28108	74.03845	98.41416	109.35352	62.16333	45.95876	29.67336	42.88534	25.92367	21.07591	51.83137	27.50682	19.43055	40.03474	65.25567	48.42405	77.97817	46.46639	80.55616	54.07096	83.7191	n/a	74.83745	117.0585	53.8908	43.21953	120.91212	31.07102	22.02959	46.27986	118.22811	36.81551	47.39871	87.65257	n/a	n/a	n/a	92.92348	49.27896	44.05239	66.73722	54.63211	52.08469	71.93143	111.55119	90.99438	76.48461	79.1046	48.09448	39.5209	54.71842	101.06312	93.49461	86.7488	64.07297	46.67755	52.34053	43.10173	54.75842	54.47849	82.39152	85.4081	84.74616	85.127	56.62298	65.69549	63.46553	76.06592	41.90233	47.33455	82.68163	41.4396
alpha_rarefaction_4770_4.txt	4770	4	200.21063	215.87922	164.93919	62.27458	132.55344	135.93421	203.14372	203.93443	69.66642	215.12122	224.8878	201.87211	55.53158	192.12743	124.77763	55.92451	94.66837	99.85799	68.03048	116.50834	80.57559	90.48039	91.1459	92.19947	80.60025	139.19944	137.08033	83.58433	128.25066	114.07074	76.09559	84.19966	139.41601	92.89305	92.05467	57.07894	93.14344	95.61946	74.15104	94.11363	103.08029	76.40901	102.6773	65.79704	118.37331	126.14012	93.98566	74.77226	88.293	63.15669	106.36392	108.60972	99.73465	58.04044	74.84303	106.06764	96.2839	80.10564	81.56315	49.2346	109.09821	102.38609	110.11985	78.32086	69.32101	50.07787	46.72847	71.50882	85.15563	72.9079	78.03425	63.42352	41.57321	75.12706	71.6628	87.40207	49.20844	57.41631	51.49647	39.72551	98.4135	82.87456	56.95664	141.20664	77.28294	63.26733	83.20329	60.75449	25.79501	120.15835	43.06244	44.20746	102.63567	91.36894	106.72904	98.29688	67.51812	77.45701	96.34113	105.34523	61.49816	45.53042	30.03429	39.15668	26.46052	24.0243	58.57595	30.47532	20.29322	42.46254	70.69447	48.67776	69.68265	45.2822	81.20125	57.13584	84.31449	n/a	77.08591	114.5829	52.65039	44.28337	123.64781	32.01714	20.54008	46.25056	122.59306	40.30548	50.36508	90.2754	n/a	n/a	n/a	96.97902	47.17433	41.37931	66.73514	53.089	52.18145	68.70718	110.37299	91.81636	75.2795	79.06249	46.63175	37.37832	55.78801	97.97667	95.73647	87.1337	69.22542	47.72752	57.74854	45.15581	53.60786	62.52662	83.47967	80.33843	87.02635	80.22698	56.81016	63.93899	62.71878	78.81056	43.29669	45.95246	80.84185	41.13824
